X1,X2,X3,X4,X5,Y
44.22376579375525,31.979017667187044,17.3986093528673,32.90558997572453,63.62502325204101,19.588572708963266
39.84616999541062,32.47015093141369,18.02565053277423,37.11451304124295,69.20543249964608,12.25838071620193
59.175144332613016,31.303368829119535,19.088821913670007,32.16246478875571,63.89684680540276,37.98724001683249
65.46499283743927,27.2484742307729,15.962387229580354,57.34936575836808,39.60609360582286,44.51592636804619
63.96920178674298,26.641883160309742,17.542226420835508,31.432279061732075,64.12723542650902,45.22584809566246
37.41173715166042,29.872229645042772,18.57133737936602,34.44453220513133,89.24391877435274,17.752340271641266
45.36181436223178,35.86364509629682,22.623167542138184,42.04389031602977,68.97271529029055,12.821597677011962
54.96895147105346,32.71800077297216,20.787683987005774,27.978504739239114,79.23974378143683,31.026145208066506
64.63317690683539,28.14692833956947,20.580769734102635,36.04319288243736,55.259760599747445,51.70739312494193
42.81238643232065,33.85849355324172,22.552693886503917,43.17453261250175,74.9980047884742,9.72605103044198
47.215115350042744,15.757286896849623,19.58788463480181,36.67139595617489,65.58535676433051,64.57115949364717
33.40497538990958,35.74382850186052,21.17139454978667,39.06613141100052,40.981785406255355,-9.146937462643603
32.05690063878994,21.301431106109504,19.690334741202513,34.70667887551629,66.3704200959775,6.917008983551472
62.18788733591297,28.18779529298434,20.796087048198885,24.85529690819233,40.166066731193794,59.74080169740195
70.34360042856234,24.401650526869282,18.251724027165253,43.215932113392384,47.34239450230416,68.78919496404039
48.91984817629499,23.526592621395473,12.683548525170712,57.54933071647241,63.78656614584748,37.98231993956467
65.05299346838036,35.8041339368926,19.597162513441088,40.18401630783438,65.94488546760248,56.84558664950101
55.424540375714514,27.661493993440544,24.26824440829982,42.25264117247549,36.215350698457414,44.74233920733552
40.323203680923136,31.73251940865358,22.778646206724776,46.92722755116859,81.07971542365752,16.30092653862718
55.42093408262621,29.76539710560408,22.896192453773512,27.306695034533007,71.44012556600946,28.259468226634652
73.07054849698955,32.385204136115604,23.708392165418655,57.025146581296056,45.90543128778232,59.49291603245284
49.46260941335073,30.384109455301278,20.26597277288431,42.02328796422802,29.24830407101649,34.6539420479517
73.4696548372101,23.58503887905715,20.591947122216787,56.31856899089109,57.10190841837137,62.77664072039682
10.703823438653835,34.9813340972357,18.14704431369695,32.66967004476011,51.0811257227768,-37.82495994848509
62.32853756562836,27.531217084193436,19.05178143191885,58.18061922557825,62.26280914106046,53.96417362246316
51.30570602357257,22.217090506701247,21.847313449313425,47.75155494034783,52.73766677688867,48.86090930248747
45.51488974301199,27.859424195170437,23.611653311506448,45.530400858523585,19.850862785099807,39.73090186651277
51.37641164803254,37.503798953171554,19.581661172957002,42.34024454353148,52.233061233976834,20.192235300669417
20.186466280986608,34.251108710567465,18.649432205445766,37.514713819255505,53.88761777863374,-9.117082913367696
46.70492168243732,28.256739327960705,20.001583876569793,52.00531658473872,72.67322049548117,18.608800650079115
55.3566885726762,28.253711478407855,21.803620246787343,41.40359869848047,46.03600650777901,43.788665697775734
72.16841067112274,28.391824743913087,15.668435551599375,20.329302964128477,93.57349346745133,65.14785215855711
42.22594672589529,40.383739917804206,13.111457140588286,28.828135382929975,21.76718898696486,-16.56537611402213
37.87259595660218,31.909677261157768,18.34838945152525,38.14154247807253,86.22334995605249,16.726684159263826
42.47364434623195,32.15020823595535,16.337862722257526,43.09998983165555,55.5136205824379,35.82571446709418
63.731031765531114,35.151417270159214,18.475579407058067,39.43411511100104,77.19169744687113,39.36144206666897
54.93126664489527,31.193945795132567,19.556659043547587,52.18970789793663,61.59602968117466,39.837548781589234
42.05359694349442,28.704789270896484,18.64025477293096,20.488981359613753,82.79111072050938,20.83612901806741
57.699011496700344,29.01825075457511,24.357402603412236,41.435879365051605,52.252760708943775,38.55487033853466
51.456163240220604,29.641993702929682,20.98023429380696,21.820207746128453,38.027591496443755,15.182771823354859
64.52967485799334,29.813888817450792,20.901423078832487,47.59712295484168,88.41008574542127,45.55971136055102
39.469203591839715,33.6381477181849,21.866621432130206,39.05541285557997,57.730387082357176,-6.05876314206243
45.085067801033475,30.259729429036497,16.583500646657694,44.19609972024118,64.43116947248421,37.44091394739725
44.118377703017636,33.6632003860779,23.117335362260807,31.361170394102338,84.6950382808959,14.258736524268668
28.04727577801822,29.59641709945709,19.77270714039362,52.79464931657751,39.360895158111305,-5.69476025216174
54.44180415596864,30.393175951580453,22.01144185172364,50.417246640588516,71.90981795278515,45.77361350453194
53.91582908269834,20.00899657733946,16.784428300879533,45.835443030118874,48.20210487074218,43.030453591249476
50.07670184963691,34.581638373512405,15.338723701951807,38.704827531365595,57.35661288711256,10.952497498360934
46.481192999372794,31.732442379489964,22.453668974075086,45.798572852951324,61.445579307685776,23.16446191960301
28.769438869243785,34.99005054929826,21.12922857829255,32.93107432012651,29.99556277106128,-0.9736385913497614
43.69032015851961,15.518723109031553,17.29384533692747,48.55555659020712,44.42325914359131,53.16180713986791
44.85928225209846,40.44187352390364,17.391010756175916,56.49480894323921,87.02145784826278,2.5839331335871902
37.96584096167572,29.302051859224132,23.376304353244308,50.70610559979186,77.72382377169592,15.813987253047625
47.580714325009865,35.54091408368758,16.431764321398017,32.70397530192591,58.7472084534553,17.507484036106394
56.060762852218076,24.800470364372345,24.92801885976789,43.61417317273103,64.86246917025787,53.970742030758906
78.29278851815795,33.063869525312846,17.298137796056395,27.068584562413523,54.115149887270846,54.66078987687006
52.61866719247759,24.73292218413172,21.915175776825148,45.723903111756755,87.13166771655963,45.88053652519704
53.86325586084146,26.881155196520975,19.014144572753047,44.50603412862539,55.99294844411672,30.802759095419237
48.883311263507494,39.570156769333934,21.80956229324703,21.30183660467836,64.63684184269697,10.900259932225124
21.21843177051438,29.046587996183266,18.36765799365742,28.382161560876362,82.92060288284131,-16.888178754648663
49.602291868261744,31.087164365898616,19.511621281783118,37.16861103256233,44.45257030308187,52.37873593931556
50.9034531491154,34.35033865344377,20.122757526187165,36.991402528591735,91.17578368993787,22.316937342362024
86.94863168727929,32.47840943986302,16.99343763265558,27.905230645811947,29.390771805132463,64.92045180490477
47.114585528283165,30.752094525717883,22.22247303626038,43.889787293521834,92.59284262225597,23.93712365234993
54.523210135004184,31.824805012331126,18.460359300585246,42.51473608940512,52.546488320960506,37.558972284515534
49.47932345442135,42.01707792619138,19.314200253979944,38.05730868021481,55.14602504349436,21.57556891776448
32.46982943570702,29.711906014832074,17.016951876174463,32.44208499841637,22.199796576341143,-3.105115937403575
67.14234221772531,31.005495233574837,12.312999023614069,50.487071264165635,50.90410565244614,34.03474263100893
61.27899549030161,35.25327198003806,19.426916712199493,56.55407113088295,39.20386937946232,44.29377774578586
61.865479205645705,35.52762966478992,27.237846264838748,35.16438516153463,47.84707309253055,26.555895552311586
36.35918817807892,35.9351515278019,22.35381286369407,33.878330828451794,57.253780684222406,-5.516168771713235
71.04191466404149,33.19365111014592,19.942218860796817,44.912076654119964,79.15583228945812,52.57047435105885
28.972234058115788,24.284975436347583,19.211327512375195,36.419706202530136,64.15206702801251,8.797729437665032
58.80285640700406,38.16715766150548,20.06739767843614,38.60602799336766,66.15353306802228,33.79531269745655
82.85683438714968,24.26827303490656,21.64135734552563,47.396531517246714,38.08961222308875,84.73304136081035
35.14195512303968,31.513177326195166,16.457561554073465,20.906439124927072,42.3849182079454,0.17806628753831255
41.50553405595842,26.22862074990321,23.342965084006615,53.183023248526695,95.97450036702624,26.329838596640624
51.49477047631462,29.679308267035037,22.146143946323733,40.72680524329341,45.29597930473507,35.45259072875161
42.44786518825701,31.6438120515174,22.154557177123802,35.8850685543782,93.12416504114591,17.43972401499184
26.74004853400801,31.606786077251364,21.315427216429182,39.10765845778551,55.13877602238267,-3.085727993050323
51.02844462209041,32.109603771176424,20.05884997308197,39.62429355020519,60.04575872287008,35.79127947374113
34.06544429410843,38.06855634529323,22.01858370790046,22.687986965550746,81.40730320459859,-5.103313238963905
57.10388645952772,32.2676715075699,21.775442401224133,54.94938227453236,85.43784843877313,41.544063109856026
36.20863648649295,28.779216823546758,18.93787786717693,40.41325632270618,57.78374879441825,-4.598771651230404
73.24901607526309,34.820435841441785,18.279194681309296,44.430021304473755,52.235138929569224,54.87452676232251
38.251200614956446,35.947352444623206,20.30556888578596,49.51549770574043,58.881591029555736,5.429955956097322
45.16907725691487,23.86196092431504,24.647060454485562,29.788375424396996,66.75915056464237,44.6426362096895
62.202758260545046,32.98700034924929,16.2826787730383,44.734718990352285,77.8260737373951,33.5479683365002
31.53703525349067,33.50586371155449,15.59742420274268,37.32358909101207,60.08459717988303,-13.497855190388083
53.41189901906194,28.51218248320004,20.49428252370955,48.46770775216494,72.37772596046307,32.59961807121162
69.60714131423643,36.878534066558096,20.152663105568053,18.727725796485046,92.76719464541881,51.09411438993591
25.88775148158159,29.249722064837368,20.520024993111225,39.00905699758731,67.6261922452957,5.931006138495345
52.769507877984566,30.627882267357712,20.731859593725503,33.97179344216038,66.23305712009557,29.189826006208165
53.89824191372635,29.13464087858065,19.330393236095585,44.322629506341556,29.621783498198646,46.32290086774652
61.72734307665966,30.077895237907338,24.469590315806247,44.700441873682024,7.3853972634187315,50.90481738872388
31.445739336828773,24.518624565523993,15.197288064570454,32.92374105177974,67.76751458460336,9.487146134856033
30.193150803735854,22.79974558702853,17.51450892565926,32.87826135823956,58.10351537438255,11.333647196196669
57.829123484253465,37.97252531612486,19.69023571955286,38.89334631442671,49.70434650170516,33.109866099928475
54.45477009849779,25.76519325840836,15.070433566537499,31.033577726847916,64.87060408372689,45.94276358206942
53.75739275518815,25.043038252718464,19.472436786703785,48.41983695452127,58.79192541606184,68.04448529717355
55.19672314245464,19.233049431981428,24.984410497184054,36.30792799552554,82.55560501267797,53.29894466833789
39.79962917632264,26.805191261552487,20.062659464887886,10.930117806783585,61.72221736517956,26.301407994122684
53.48380545741505,23.38455103296251,20.69210271715605,36.25177943378194,45.06153429859665,43.51064738066045
54.39608709948022,38.21007580068185,16.21950570448226,29.614561791560277,79.80332477918577,9.590862030211325
39.28472872960448,35.04908544671317,18.15091577588157,23.687241845390545,55.657378501075954,2.795708718571442
77.98661766717134,26.559248274111383,18.87441085902819,27.625733617774273,70.53073367344615,79.67216017611871
57.10749381367681,41.26217902672154,19.0468547097313,41.094084718329704,50.45178587614399,46.84204557253872
32.13044754196027,34.90882743495797,23.844931385011307,53.28640828248231,47.003462290051274,-6.540976021301903
59.84830412950745,28.37584308245689,21.673073182175372,43.131844738649804,61.683364603713926,37.55551932558824
35.379774946590175,17.502971425632133,16.665626129188905,33.934966117842606,60.256572870873704,34.12663980815931
61.806269056136784,41.45471286295371,20.739514335296015,44.55904195170703,69.59654070733666,4.423334650482076
67.37893368511106,23.05213766618202,21.494665245490356,35.40909689781008,54.62708493380515,69.79188999200508
37.68976522472434,21.773006265215542,23.4204471155638,33.05399630836855,23.27280432459205,29.859111687388932
64.45064193866483,35.1128521600482,24.741622059705122,28.456373317670156,51.34452232823223,51.767073447205526
56.191713904047475,42.19876203169636,16.954717424516396,22.48171193248281,75.87636934287632,23.103627999215156
62.33090239991735,36.921364092552594,17.567427466368986,36.100762934405545,54.05247841513787,28.401642958878146
78.4518947398092,32.8195456002618,16.22726642325615,41.58053489920132,55.07233194970904,63.64624397451895
46.31917825995694,32.97377170832643,19.297940422679055,39.0337632998511,79.72753011811875,10.51898587851537
38.693957534637654,34.267077793901535,21.399075123339003,35.84033072052641,45.76053545482154,-6.07430727225403
36.65728355561715,33.79464294893383,22.962003549767307,30.54253939303219,29.143935635142007,6.976589004248071
37.762845725518424,31.405957119846878,19.77214692907243,46.08246191684969,56.787377609490115,-4.017427672845892
48.843474358788434,30.52100551975938,19.040457430235467,26.82868080053415,50.316520975025256,22.597160208062995
55.117279622249654,29.687034360502388,20.45527397674622,47.760279138434754,40.67507360493492,28.57774810175043
54.150361989950284,26.23017705566662,17.49457129510993,29.97782981073275,56.492430882026184,48.00930638404975
62.40774873554036,28.59662461566613,26.26861616508432,32.47564762646965,69.83011294493568,72.56698294718532
50.19502837816861,21.535215929023074,15.177016918645824,25.33214809384323,59.81422876864369,31.794739340496356
71.80301115735975,29.50830186602625,20.554221736687172,34.98597853114363,66.13962145372476,45.43483904335501
46.03014750143066,25.057044464245415,26.070818657688918,49.75312458477979,96.26815397030846,35.71767279899895
90.80253749884429,24.482053413921143,20.020399533679992,45.15628088443957,53.14242276884872,102.40687714684172
59.385010216475095,30.899470755767393,19.429882894995515,49.78422112028035,65.56697269289339,44.180108328248586
37.14263665375576,36.960011431723,18.927663731568718,45.22142545933936,49.81573274801731,-8.205441169371447
33.93661252908332,34.59158303001156,19.458824954712778,28.963301714696307,43.072805602260544,-5.555227777296076
57.23708622864778,22.147496981884114,24.11854542402959,36.692107756724425,48.301846931644604,62.295012196624256
46.64805822011223,25.051859317148313,13.36441426601148,32.19800870882537,50.42482856956623,41.95488475532585
60.71000741138138,34.70385593994108,24.600301103888977,53.3057490403904,67.1895159509425,19.40696208595158
57.09856436860317,25.087563032308452,15.728128542649564,28.032113535736883,106.98151573401515,44.647390369298
48.90756631014691,28.876834250014877,19.200043012296756,48.93697689389111,45.6791312744832,32.34579041074963
37.29809422897392,32.75026049512276,18.712266739104013,48.929538701087694,51.66749388769075,-4.377007323339987
27.277291629712032,25.158277725681824,21.765659809312158,58.29620201716087,58.73753973777504,23.79390821553347
43.302275718994686,30.5268775307298,15.205626944348758,35.903134073705026,67.91597697419495,10.148373186919443
62.84598191485209,23.329872525408977,21.38651799824583,47.123221595801624,65.2710162390957,62.88955995051027
53.21140616195306,26.99316178024393,26.072928869860558,62.816518365388426,85.68191587896234,49.42747108579492
31.31391831932018,31.598909670712686,15.910477986221569,33.82358323066303,11.472158589295837,-9.184550757353263
52.59771388776773,22.035031332341653,20.569118502831188,24.649597524676402,12.261402596086548,31.645336940339718
55.77976069593255,32.202373689801995,18.01405346661017,21.199899660922362,50.08243655979702,28.98537512843458
36.74213845698301,29.901811005366593,21.277661618579106,47.12712028861331,81.94600375087418,21.24282204330128
52.305876589182915,32.76244977208574,20.057443332247257,21.16849791941416,28.687039367888076,24.59368573787515
50.87313077669,31.119570670323306,18.075539272867072,36.27680947062077,-0.15264679387514235,19.643981446232132
32.85544553254066,36.82070214986922,21.46361685461322,44.37313187038961,71.42358812438417,0.6302945214063715
55.36681040522425,30.626122513239537,25.41304432936023,41.85175536829914,64.87314447405429,36.196743785806895
58.41176789552352,27.852972294373735,19.427288624818104,44.25444864184172,38.1958318640114,41.52374343044468
66.24576864762915,30.611487515161418,22.159273826444547,42.22289855800854,40.2892079855814,55.71987575097626
65.80703078052355,32.716490145181936,16.12018112638651,52.788658133133936,40.60512560730651,54.04515853980258
29.334959480643633,30.24430035162852,17.130690869545973,30.47683619261203,62.210706349478805,20.896319269806853
35.93262440127316,30.202958456019413,21.417218833641133,33.23004861541469,47.47369447633986,17.473990183265713
57.7255290081299,26.490041560966223,24.452348085607895,32.27340554729176,69.88127837951039,62.43278409694978
57.706789263683135,26.68549541224526,21.06684004635698,48.301918118626105,2.907466741912181,43.66295110433412
57.72571529459072,22.986973641001534,19.060825908430537,49.003985883950634,42.86296269744402,44.88635755440352
107.79097235982081,38.7478837159347,19.997874216270063,44.51225319318508,37.478920781778996,99.81294171218809
58.56335766039751,23.780683823043574,16.248776798090848,51.834936668899275,54.873186432550156,54.47975639615049
67.03348460270898,26.53547401102046,21.8135459790661,28.21959132623619,49.23904483019723,52.60092445790962
64.31002645239803,26.40796367215401,22.646999186970227,56.67224111551137,75.95687559791533,58.21966662873401
59.77086876958697,34.474621884722204,18.64372900150076,55.23238621712258,22.81326456679885,39.022099902877734
45.27096133039482,28.52525160853986,18.589873556721496,47.35621997245747,60.90982952661504,28.754809507054063
61.38453830739901,36.23871036336867,20.797634688956144,57.8179890877106,71.16672846423411,40.04108261268199
38.40762178193643,26.63254687878066,18.689840791878215,23.433767923222263,97.1329487312391,21.60090661265686
46.44772089889987,31.39497081111901,19.801602156122534,34.755518637373484,50.364680578130496,16.712354211472494
42.71954678256345,25.823264733701215,26.299165367499548,32.64696539318048,66.48917208705033,25.443367123704085
51.22811209079484,40.72574563886694,19.25892289776201,47.21479323757343,23.9227441487527,-1.9693756725993783
84.71987850010262,24.062007904852436,18.924979543936335,29.498592603978544,12.160875913739524,111.2660421042682
21.99102211112378,31.549103551135136,18.05737458309452,47.574951493374854,76.895487515634,-15.948482997844414
60.2939028556177,33.168884404660496,22.23257591449981,53.705361439967135,59.88879412703859,37.970842873406944
25.809261932155223,32.06899548725749,19.456327480345692,46.95202900083999,83.57025379596845,-19.983855150633886
42.9210220131585,29.073561705611457,18.05188088503572,42.83751023661501,32.53194222060502,49.61692907431048
66.33425895451049,29.35089650133287,23.963912096819037,30.12126659099251,70.39804279057505,47.04827115528055
50.96420028643194,30.219057359895547,24.258809013540912,31.53149033874635,97.37635681087707,28.849110960566534
33.83382833106041,29.264989991857558,18.198729302783885,52.49618905296667,68.39411216714532,10.47849552712805
39.27044436110047,34.81939558397455,14.400380145918152,47.793490039053324,65.53163011182097,7.46919510410347
60.19396623402014,41.05261500795676,23.022541069510766,39.60980480622456,60.171121616487,34.276310422028914
39.04450052424295,27.212541074960832,17.946110522719987,35.8209045423411,28.582370857481756,36.190808975495386
53.246878843729625,23.150985102104613,22.371876797488305,19.74192126888623,87.11145871420696,54.815863014736486
50.68357759855721,29.558589758243727,14.089688546864494,29.291475813155614,47.78284720389868,18.392723155113927
40.22599478591275,42.898546688271594,22.67779201489793,59.114190871397234,70.08966512766034,-11.68865644144292
82.15916133987989,25.981627160151348,16.36648421215766,27.195444289975335,28.73931386857493,87.5370535207348
59.50878533477017,38.195584027220335,22.192292357199573,41.89479821221081,36.410806709844394,49.650416541372614
19.622861200135894,38.388504070382204,20.042819203509303,50.07443973195198,88.70174798444471,-46.29936152304889
52.796814721541416,27.232058791460027,17.138181741810065,27.450773319977074,53.05395422084314,50.32596042254938
40.07320302847418,32.84491539592638,18.77889106121966,41.84710474781083,89.0655095208509,10.608562976932514
62.78650002194336,38.14198311564269,22.058955370870102,49.37915537510655,58.43538681882964,42.303566839359526
38.11218892350949,28.104361295062564,20.317683359345704,40.1249932190725,23.16204454084285,15.098455308452646
48.278953377996515,28.982098199488192,21.753238941417454,68.68403055666768,77.84135199463441,21.90652683746385
57.57480918470686,27.09159543025678,25.929321753546457,23.314007411218046,48.202153644887844,57.652411587333276
62.98632791255182,24.926216346535668,15.307275164866846,50.58728529883879,73.97377627034086,63.82500702924604
31.995553894163358,26.753612274669965,24.85163772490587,38.27198262603535,60.50421735080164,21.632494811755265
44.98248146238578,23.880298666188718,20.31306781256964,47.719201548366755,29.137635441142592,34.736612413699696
42.87582033258566,30.17041734129613,17.303647855030615,44.41307151699246,63.28589530741138,11.626499510603056
40.200061511394324,26.15013384470679,16.00905912278303,32.668438028900034,103.92446284305598,5.416484188831005
76.48181360421646,31.16892955895374,19.4326388276689,42.2899639245934,69.85972917028919,75.29491338364572
56.07472566441433,22.220521768981865,22.764950335773378,21.420985486017127,58.84964493989074,60.292414950984316
31.086740684974323,31.654401161072286,19.6173526388674,46.032475005713934,81.50686803913796,-11.527841303888984
63.767929205821645,34.16764480804462,24.533464790742045,42.98158465990526,64.21336930406221,39.197599855048004
81.8323429551895,20.031321787142723,15.646472929845324,46.38660168643102,64.19068460525588,90.84151920390705
65.4869789082672,31.87028284923786,19.963733156461835,50.581183250871504,38.16749655681795,34.64192492233183
27.2094505106898,36.13834496236646,16.242819666760642,43.67619840209711,64.67696051579196,-26.517928291369245
42.73648890700623,23.951794906543974,21.090895647874902,41.480894197982764,80.7088683283389,20.40828780329532
69.00366723779933,38.362861934188516,22.6606621702919,31.18931663338708,43.278756957999505,38.98531795458855
39.38495801571829,32.095095046830224,18.73771461895684,32.87779236350949,88.48991642493895,1.869129256099776
56.657291422193424,26.474940721207957,12.187358430118596,51.86734620177331,58.16587951709748,26.85968569726603
61.61951080144005,29.72115461171147,20.596844440389482,54.36335405705979,42.244609769229186,68.5112815046267
36.09604292632876,32.791634562608614,21.31021565520053,37.61889563687946,79.95264153840489,16.74131040216848
49.107119659073,30.380026957062057,21.212884264885094,40.460027472532744,54.26411528523462,20.71687349172808
1.380989898963911,32.693779962231844,23.707346575466463,30.953856250062337,75.19029774972216,-43.7381878217485
34.63418537998565,25.39663203460317,16.786838961052855,51.72756845267445,54.16482735482926,18.72608437951152
46.2114777291026,30.84680412018039,22.040648316351348,46.65416823691778,58.80347712940193,35.55479105920356
31.283252270527257,22.9314275154751,23.577522537433925,59.412174364637494,69.87120408668584,9.66473437695686
74.48616955897452,29.4438696932565,14.664237247980449,31.21676922820261,65.81794115180011,76.09470141576327
28.54787933059051,25.480461792676053,20.95895547775693,36.21992100981783,20.08936439096523,1.861320107342772
43.39933269954524,26.322350287051165,18.487460506976987,42.314459225255725,37.57512519811216,13.339404687017883
51.96110865929137,36.18046587605219,19.75543198069506,46.464895377257704,78.58819969581631,27.69981282032518
71.61909933599173,35.45655060297135,21.04302945061501,37.84332362452368,57.35726822196906,64.94464676457669
28.46206773230841,33.045690604535885,18.53831430765934,31.270389095462995,49.52537394457156,16.749967278527357
67.4474562823244,24.538436176637106,17.972875762515166,48.81407528923571,32.82851969485051,54.083497300567835
50.1534959152938,28.41795775152599,20.102457252464074,47.211353625455814,38.40527357448303,40.43475384692865
35.27737023428074,36.06548849989592,16.738262183411592,30.83725899436275,19.564027200761053,-9.943802994600269
56.93155211394906,30.708584568199523,16.742524613344443,53.55442801105496,57.97438562596934,45.185008446437074
52.98589543360205,41.59664769990847,22.03811984886951,51.70198709196604,48.03124838837906,-2.400287837291618
40.99674684261808,31.96658919697186,16.55361789452403,41.34296497247793,40.668242180293696,-1.7889469397402245
51.04703127485028,30.960245582450156,21.998937502727635,40.79597862376036,58.63753149664094,22.8907762670741
44.220296047073596,28.454417678987493,21.387773878561852,45.540577711159074,67.27941261705476,25.905136108597183
51.70276017876872,30.66770452391141,14.82257981362821,31.38296929743742,101.8639586441989,22.219208461760807
59.9319601178157,29.23765081809728,17.967306042993034,40.30031479164082,29.762331608735728,51.9968350011597
73.79025224218029,33.54054338344295,23.58232820914212,18.4761645539082,83.18762086601043,70.66440188353474
31.432767517597263,34.783511583972924,17.056503406580955,48.76455645502936,79.46203122030144,-2.893844775805915
81.995500619844,26.070052697460252,18.606787213071836,24.385067775581405,44.41814521246599,101.34441553799007
20.718683007162472,23.34383523221111,21.386182679755688,55.03419828428999,64.06471909172062,4.241711680752765
47.72322357446625,20.818973134483517,22.350171527847785,36.698799060335496,50.847335013247694,33.95300775325457
58.82475809726865,32.53995663456272,19.245383341866514,37.88333018068823,63.71377160837478,51.41368068309419
54.21487801602549,24.483166969130632,18.207469415925075,33.72266093915494,90.18262026809101,40.408155437679525
